patch_id,source_image_id,split,original_image_height,original_image_width,patch_row,patch_col,patch_height,patch_width,glacier_pixel_count,background_pixel_count,glacier_percentage,kept_or_filtered,padding_applied,padding_bottom,padding_right,padding_pixels,mean_B2,std_B2,mean_B3,std_B3,mean_B4,std_B4,mean_B8,std_B8,mean_B11,std_B11,mean_B12,std_B12,mean_NDVI,std_NDVI,mean_NDWI,std_NDWI,mean_NDSI,std_NDSI,mean_Elev,std_Elev,mean_Slope,std_Slope,mean_Aspect,std_Aspect
0257_r0032_c0064,0257,train,121,111,32,64,64,64,1214,2882,29.6387,kept,True,7,17,2953,0.305918,0.095831,0.308012,0.088276,0.310399,0.083754,0.327667,0.07405,0.261772,0.032897,0.241031,0.027501,0.032991,0.033801,-0.039716,0.04597,0.061671,0.161613,5068.581543,115.506157,30.105801,11.461895,112.708481,145.993561
0257_r0064_c0000,0257,train,121,111,64,0,64,64,1187,2909,28.9795,kept,True,7,17,2953,0.299527,0.105746,0.303523,0.097192,0.307478,0.091365,0.318947,0.081822,0.243642,0.03861,0.22939,0.034095,0.024786,0.033336,-0.035784,0.049568,0.082145,0.210123,5210.384277,76.789818,27.287933,11.075513,162.942886,130.73439
0257_r0064_c0032,0257,train,121,111,64,32,64,64,1535,2561,37.4756,kept,True,7,17,2953,0.275225,0.119235,0.280767,0.107594,0.285237,0.09933,0.299713,0.087903,0.243451,0.041537,0.228581,0.037428,0.034608,0.044658,-0.050381,0.067721,0.037498,0.251537,5211.592773,82.675041,29.761238,10.819155,185.164825,127.674446
0257_r0064_c0064,0257,train,121,111,64,64,64,64,605,3491,14.7705,kept,True,7,17,2953,0.273278,0.130408,0.281542,0.11685,0.287967,0.108237,0.302158,0.099685,0.261245,0.040023,0.241457,0.034414,0.033345,0.041638,-0.054477,0.066377,-0.003588,0.256299,5219.484375,75.823517,33.020779,8.33958,167.14328,123.122856
0258_r0000_c0000,0258,train,59,78,0,0,64,64,389,3707,9.4971,kept,True,5,18,1542,0.313978,0.077201,0.322237,0.072266,0.326669,0.068659,0.331983,0.057317,0.266774,0.032416,0.259314,0.029478,0.011804,0.030358,-0.020257,0.039264,0.082954,0.132818,5231.6875,40.016319,17.062103,9.561958,245.924377,56.778091
0258_r0000_c0032,0258,train,59,78,0,32,64,64,313,3783,7.6416,kept,True,5,18,1542,0.349618,0.081183,0.356155,0.077392,0.356841,0.074594,0.352101,0.068276,0.249299,0.045511,0.252407,0.042224,-0.005135,0.016516,0.00321,0.021902,0.170208,0.128034,5315.640137,65.537399,29.185272,13.072471,262.124695,35.996689
0259_r0000_c0000,0259,train,78,241,0,0,64,64,692,3404,16.8945,kept,True,18,15,5778,0.41244,0.10958,0.415974,0.102417,0.416593,0.096813,0.400941,0.087027,0.211715,0.037104,0.219776,0.03614,-0.016568,0.014807,0.014221,0.021294,0.296507,0.164503,5497.960449,103.231064,30.077795,11.353887,104.750595,55.582428
0259_r0000_c0032,0259,train,78,241,0,32,64,64,1153,2943,28.1494,kept,True,18,15,5778,0.424462,0.095469,0.426043,0.087256,0.425646,0.081405,0.411074,0.074585,0.208884,0.043291,0.217202,0.042773,-0.015769,0.013684,0.014732,0.020412,0.321386,0.162309,5379.991211,59.581444,25.003277,12.417978,95.682632,70.648285
0259_r0000_c0064,0259,train,78,241,0,64,64,64,1126,2970,27.4902,kept,True,18,15,5778,0.43184,0.081857,0.430702,0.074005,0.427748,0.068907,0.412659,0.064057,0.204215,0.052638,0.211682,0.051481,-0.016711,0.01481,0.018926,0.0225,0.344593,0.163742,5317.097168,64.335564,20.013405,11.391298,81.516441,83.711136
0259_r0000_c0096,0259,train,78,241,0,96,64,64,1313,2783,32.0557,kept,True,18,15,5778,0.377037,0.09451,0.378353,0.084297,0.376902,0.07665,0.368287,0.066623,0.209091,0.060563,0.210997,0.053906,-0.008417,0.028793,0.007631,0.043201,0.277996,0.214042,5265.763672,42.715771,15.528735,9.189426,92.129539,97.122505
0259_r0000_c0128,0259,train,78,241,0,128,64,64,1516,2580,37.0117,kept,True,18,15,5778,0.281114,0.103114,0.290259,0.092657,0.295472,0.083861,0.303298,0.069309,0.227659,0.054039,0.221374,0.044879,0.019811,0.047074,-0.033966,0.064294,0.100243,0.241593,5219.511719,42.58173,16.560852,8.043471,106.046692,82.185341
0259_r0000_c0160,0259,train,78,241,0,160,64,64,1544,2552,37.6953,kept,True,18,15,5778,0.195363,0.065152,0.211269,0.060061,0.223099,0.055468,0.248779,0.049047,0.247749,0.031678,0.233874,0.023094,0.058035,0.058681,-0.088582,0.074257,-0.09139,0.147729,5153.05127,42.589947,15.746531,7.621803,124.503296,67.337639
0259_r0000_c0192,0259,train,78,241,0,192,64,64,767,3329,18.7256,kept,True,18,15,5778,0.177795,0.056966,0.1947,0.052059,0.211173,0.047297,0.259617,0.045629,0.276271,0.03792,0.238591,0.016967,0.104907,0.068707,-0.148024,0.089276,-0.179394,0.136266,5129.214844,20.895081,15.518211,6.865151,200.720901,76.518364
0259_r0032_c0000,0259,train,78,241,32,0,64,64,327,3769,7.9834,kept,True,18,15,5778,0.32678,0.102797,0.335278,0.095537,0.340568,0.09044,0.332158,0.08346,0.220535,0.026717,0.231788,0.027542,-0.0106,0.015904,0.000546,0.022425,0.184315,0.143,5495.62207,105.272667,32.809776,9.137896,121.47644,58.193729
0259_r0032_c0032,0259,train,78,241,32,32,64,64,630,3466,15.3809,kept,True,18,15,5778,0.353735,0.108035,0.361106,0.098699,0.365603,0.092472,0.356892,0.085554,0.226633,0.031116,0.234463,0.029948,-0.010346,0.015294,0.001397,0.024421,0.210515,0.149974,5411.34375,47.97295,31.447582,10.998518,129.74585,84.828743
0259_r0032_c0064,0259,train,78,241,32,64,64,64,870,3226,21.2402,kept,True,18,15,5778,0.405322,0.095356,0.40787,0.085834,0.408808,0.079714,0.39901,0.074315,0.234095,0.040757,0.240673,0.037108,-0.011084,0.014271,0.007919,0.023366,0.261286,0.138486,5388.15625,58.587238,28.834381,11.277138,79.998619,85.015884
0259_r0032_c0096,0259,train,78,241,32,96,64,64,1059,3037,25.8545,kept,True,18,15,5778,0.382321,0.09118,0.385097,0.08309,0.3883,0.076542,0.389938,0.06434,0.256812,0.045187,0.246541,0.030032,0.005574,0.032053,-0.012132,0.044833,0.190646,0.16094,5322.429688,55.047321,20.830067,8.682056,58.614056,52.223526
0259_r0032_c0128,0259,train,78,241,32,128,64,64,1140,2956,27.832,kept,True,18,15,5778,0.256343,0.09451,0.267451,0.086899,0.279251,0.080655,0.311091,0.066599,0.271867,0.040627,0.238199,0.022024,0.062037,0.065488,-0.088636,0.084256,-0.027522,0.177418,5235.087891,57.206093,18.43988,5.996778,82.996628,37.950432
0259_r0032_c0160,0259,train,78,241,32,160,64,64,1260,2836,30.7617,kept,True,18,15,5778,0.182306,0.053929,0.198616,0.048768,0.214772,0.043875,0.267292,0.046295,0.266509,0.040838,0.226455,0.026103,0.109348,0.073716,-0.150661,0.091531,-0.15008,0.146011,5147.105469,45.218189,14.757165,8.01316,105.449966,57.143578
0259_r0032_c0192,0259,train,78,241,32,192,64,64,651,3445,15.8936,kept,True,18,15,5778,0.157941,0.055713,0.177101,0.051237,0.197668,0.045093,0.268011,0.037204,0.286867,0.039989,0.233854,0.026396,0.155183,0.078626,-0.212431,0.10148,-0.241692,0.163463,5118.291992,20.339476,13.421369,7.707754,185.437531,83.858917
0260_r0000_c0000,0260,train,104,149,0,0,64,64,1442,2654,35.2051,kept,True,24,11,4984,0.131513,0.038546,0.152114,0.039599,0.168529,0.03826,0.217576,0.038202,0.280715,0.033137,0.247381,0.027308,0.122877,0.076625,-0.172642,0.09164,-0.288772,0.147388,4986.474609,56.203163,18.479172,8.318271,230.759308,119.970093
0260_r0000_c0032,0260,train,104,149,0,32,64,64,1442,2654,35.2051,kept,True,24,11,4984,0.134917,0.036161,0.154533,0.037175,0.167819,0.037025,0.202289,0.042328,0.273795,0.030984,0.255916,0.029462,0.089291,0.07036,-0.1307,0.079656,-0.278928,0.102553,5053.162109,95.066139,26.35206,8.568813,297.433105,89.05584
0260_r0000_c0064,0260,train,104,149,0,64,64,64,200,3896,4.8828,kept,True,24,11,4984,0.162955,0.048334,0.180187,0.046699,0.190027,0.045237,0.208637,0.044781,0.262728,0.034762,0.254483,0.034315,0.046768,0.038249,-0.075371,0.050132,-0.190206,0.124676,5124.301758,117.792351,33.213943,6.479998,286.893616,106.594635
0260_r0000_c0096,0260,train,104,149,0,96,64,64,0,4096,0.0,filtered,True,24,11,4984,0.219013,0.071025,0.231554,0.067539,0.23891,0.065898,0.252174,0.06131,0.254451,0.033547,0.245503,0.034145,0.030419,0.028555,-0.048211,0.03931,-0.060372,0.156777,5166.757812,126.810966,34.272873,6.000019,245.568329,148.558746
0260_r0032_c0000,0260,train,104,149,32,0,64,64,1177,2919,28.7354,kept,True,24,11,4984,0.130125,0.036032,0.151628,0.036837,0.16945,0.035302,0.218357,0.034749,0.291899,0.03938,0.254583,0.028073,0.126294,0.066113,-0.181653,0.081691,-0.314516,0.139772,5044.814941,66.93428,19.826517,7.940076,267.005432,87.378906
0260_r0032_c0032,0260,train,104,149,32,32,64,64,1743,2353,42.5537,kept,True,24,11,4984,0.120718,0.029389,0.140931,0.02855,0.156003,0.028015,0.19022,0.036919,0.274859,0.040386,0.25629,0.028709,0.096093,0.057625,-0.147382,0.06911,-0.32224,0.094068,5144.90625,65.38266,24.618019,8.570438,288.568573,68.740974
0260_r0032_c0064,0260,train,104,149,32,64,64,64,1158,2938,28.2715,kept,True,24,11,4984,0.143338,0.048361,0.160654,0.045639,0.171919,0.043874,0.189912,0.043516,0.250518,0.033577,0.246877,0.033162,0.052189,0.036927,-0.089402,0.049474,-0.228283,0.129833,5235.21875,66.088623,29.627377,9.898024,274.302002,85.903175
0260_r0032_c0096,0260,train,104,149,32,96,64,64,451,3645,11.0107,kept,True,24,11,4984,0.191068,0.077594,0.203929,0.072464,0.212263,0.069402,0.223802,0.066335,0.239754,0.033813,0.236231,0.035371,0.030761,0.022704,-0.055287,0.038304,-0.101864,0.173747,5315.010742,79.921951,33.664486,8.43365,219.496353,125.94352
0260_r0064_c0000,0260,train,104,149,64,0,64,64,109,3987,2.6611,kept,True,24,11,4984,0.129767,0.035674,0.151925,0.035649,0.172664,0.032671,0.234289,0.021981,0.314973,0.036728,0.261483,0.028729,0.155639,0.05388,-0.219638,0.068809,-0.350402,0.134133,5075.480469,68.669807,19.689459,6.720491,273.265472,69.002869
0260_r0064_c0032,0260,train,104,149,64,32,64,64,676,3420,16.5039,kept,True,24,11,4984,0.121762,0.022439,0.141721,0.020275,0.159063,0.019796,0.206884,0.033319,0.291401,0.048364,0.257941,0.029537,0.126875,0.054291,-0.183683,0.066876,-0.340216,0.096542,5179.261719,60.74131,23.581549,6.655228,284.995972,69.480957
0260_r0064_c0064,0260,train,104,149,64,64,64,64,1012,3084,24.707,kept,True,24,11,4984,0.146602,0.041929,0.162286,0.039356,0.173373,0.037669,0.196099,0.038773,0.250749,0.034609,0.243827,0.027691,0.062772,0.046715,-0.098142,0.058019,-0.220155,0.118807,5269.043457,67.811935,26.825237,8.745383,294.605316,63.737099
0260_r0064_c0096,0260,train,104,149,64,96,64,64,451,3645,11.0107,kept,True,24,11,4984,0.158262,0.040881,0.173417,0.037765,0.183353,0.035889,0.196179,0.035215,0.239962,0.027859,0.239632,0.028778,0.035368,0.021504,-0.065378,0.03187,-0.167123,0.108369,5364.668945,66.92408,31.321045,8.069231,232.987488,95.713554
0261_r0000_c0000,0261,train,59,67,0,0,64,64,281,3815,6.8604,kept,True,5,29,2191,0.194703,0.064707,0.215076,0.057598,0.230235,0.0531,0.268664,0.041581,0.299355,0.021383,0.270328,0.022526,0.082407,0.048968,-0.11946,0.06162,-0.174026,0.132218,5433.265625,48.637989,17.484997,4.412772,228.338776,128.314667
0261_r0000_c0032,0261,train,59,67,0,32,64,64,168,3928,4.1016,kept,True,5,29,2191,0.20269,0.077795,0.220817,0.070055,0.234261,0.064966,0.267802,0.049142,0.287458,0.017252,0.261875,0.015917,0.076169,0.054152,-0.110353,0.068836,-0.14942,0.158047,5464.908203,36.971249,17.390404,4.306636,251.439209,115.237053
0262_r0000_c0000,0262,train,124,89,0,0,64,64,940,3156,22.9492,kept,True,4,7,1252,0.222975,0.080313,0.234028,0.074137,0.242124,0.070185,0.256323,0.062144,0.228086,0.035565,0.217297,0.032002,0.032726,0.036023,-0.053121,0.051171,-0.003283,0.18338,5205.975098,68.427582,24.853523,12.922833,162.204086,133.806076
0262_r0000_c0032,0262,train,124,89,0,32,64,64,1030,3066,25.1465,kept,True,4,7,1252,0.227029,0.074359,0.23805,0.069756,0.24722,0.066257,0.266648,0.056889,0.229756,0.029924,0.213694,0.02572,0.04315,0.048239,-0.065027,0.061209,0.002431,0.173324,5141.86377,47.26202,18.366997,11.841702,115.588593,121.511925
0262_r0032_c0000,0262,train,124,89,32,0,64,64,1721,2375,42.0166,kept,True,4,7,1252,0.269234,0.07796,0.280403,0.071506,0.28808,0.067955,0.295067,0.06063,0.226404,0.042544,0.217004,0.039207,0.015678,0.027662,-0.031746,0.039965,0.093482,0.18224,5275.301758,78.390854,26.351158,13.631035,159.996674,128.65033
0262_r0032_c0032,0262,train,124,89,32,32,64,64,1560,2536,38.0859,kept,True,4,7,1252,0.304893,0.080717,0.31329,0.077045,0.319396,0.074925,0.323454,0.069249,0.220572,0.038292,0.209678,0.034829,0.008657,0.020974,-0.019693,0.029155,0.162744,0.143351,5223.668945,68.201942,25.928955,15.329498,155.89505,134.471207
0262_r0064_c0000,0262,train,124,89,64,0,64,64,1135,2961,27.71,kept,True,4,7,1252,0.324616,0.11133,0.33367,0.10225,0.339898,0.096449,0.339976,0.086,0.213881,0.055088,0.207297,0.050434,0.004218,0.024745,-0.016786,0.039668,0.1991,0.239828,5346.016602,76.124168,30.023178,13.677507,141.214844,120.715736
0262_r0064_c0032,0262,train,124,89,64,32,64,64,849,3247,20.7275,kept,True,4,7,1252,0.359579,0.10037,0.367006,0.094278,0.372009,0.090781,0.367985,0.084667,0.210229,0.053314,0.203226,0.04868,-0.003746,0.017029,-0.004599,0.028513,0.260716,0.18015,5329.416016,81.087746,34.666698,15.601147,154.60498,125.183273
0263_r0000_c0000,0263,train,80,105,0,0,64,64,1300,2796,31.7383,kept,True,16,23,3888,0.350754,0.150685,0.358299,0.138548,0.365166,0.129946,0.372455,0.109602,0.252255,0.050708,0.234045,0.046793,0.018512,0.041574,-0.033283,0.057582,0.139166,0.257248,5153.187988,48.474075,21.195984,11.34271,209.690964,101.31263
0263_r0000_c0032,0263,train,80,105,0,32,64,64,1257,2839,30.6885,kept,True,16,23,3888,0.361435,0.150059,0.370174,0.136235,0.376925,0.126952,0.377471,0.109866,0.251089,0.0549,0.238365,0.050321,0.007928,0.032902,-0.022796,0.051399,0.157109,0.251224,5231.101074,69.204872,23.623699,11.694287,240.582047,75.566788
0263_r0000_c0064,0263,train,80,105,0,64,64,64,247,3849,6.0303,kept,True,16,23,3888,0.366783,0.150361,0.371908,0.138174,0.375837,0.129823,0.371723,0.116883,0.232588,0.05171,0.224379,0.047519,-0.000395,0.025084,-0.010022,0.0421,0.19568,0.222828,5299.444336,54.386971,27.381372,10.538728,220.539658,89.34964
0263_r0032_c0000,0263,train,80,105,32,0,64,64,975,3121,23.8037,kept,True,16,23,3888,0.475719,0.151576,0.472126,0.139788,0.469977,0.131818,0.455334,0.116772,0.207992,0.060757,0.19794,0.054332,-0.012178,0.021818,0.011739,0.034576,0.363887,0.237065,5169.429688,44.454018,25.972126,12.525804,214.525909,116.027229
0263_r0032_c0032,0263,train,80,105,32,32,64,64,1021,3075,24.9268,kept,True,16,23,3888,0.4577,0.155192,0.455093,0.142583,0.452792,0.134651,0.437709,0.119569,0.196364,0.062603,0.189688,0.057391,-0.012611,0.024053,0.011467,0.041604,0.370386,0.252687,5216.680664,55.026508,28.306717,12.287863,235.754669,104.056656
0263_r0032_c0064,0263,train,80,105,32,64,64,64,247,3849,6.0303,kept,True,16,23,3888,0.384158,0.158881,0.386842,0.147508,0.387585,0.13993,0.378103,0.126626,0.211439,0.067838,0.204353,0.060892,-0.007239,0.026051,0.001279,0.046234,0.261122,0.252881,5272.850586,61.182957,34.061531,10.476779,214.063538,99.268471
0265_r0000_c0000,0265,train,71,119,0,0,64,64,827,3269,20.1904,kept,True,25,9,3839,0.467961,0.122307,0.460832,0.115551,0.459711,0.11202,0.474935,0.091243,0.233646,0.045568,0.189996,0.036694,0.022932,0.049111,-0.022951,0.055116,0.307279,0.170522,4667.706543,73.274818,24.78334,10.044523,246.493683,100.426788
0265_r0000_c0032,0265,train,71,119,0,32,64,64,1389,2707,33.9111,kept,True,25,9,3839,0.567114,0.128176,0.553202,0.121425,0.54833,0.118012,0.547995,0.103802,0.243135,0.040672,0.204191,0.036983,0.003428,0.02997,0.000199,0.034311,0.375036,0.139943,4755.681152,77.012489,28.055185,10.258252,257.075836,112.873589
0265_r0000_c0064,0265,train,71,119,0,64,64,64,738,3358,18.0176,kept,True,25,9,3839,0.612562,0.09513,0.597188,0.090003,0.590888,0.087684,0.584167,0.079054,0.247914,0.030705,0.207443,0.031675,-0.004671,0.014165,0.009745,0.016913,0.408097,0.084634,4807.949707,88.575043,32.634041,11.754556,209.801651,136.174591
0265_r0032_c0000,0265,train,71,119,32,0,64,64,487,3609,11.8896,kept,True,25,9,3839,0.563139,0.06856,0.54945,0.065306,0.545119,0.064934,0.543833,0.063099,0.239648,0.047759,0.201616,0.038487,-0.000943,0.012513,0.004903,0.014858,0.390559,0.089083,4713.236328,71.819786,24.972687,9.805258,273.594421,86.83287
0265_r0032_c0032,0265,train,71,119,32,32,64,64,978,3118,23.877,kept,True,25,9,3839,0.589173,0.071926,0.571681,0.069059,0.565532,0.068309,0.563137,0.064781,0.265978,0.044916,0.228805,0.036895,-0.00176,0.011985,0.007131,0.01446,0.36534,0.083582,4827.993164,83.881325,31.527981,10.049395,293.625061,73.898598
0265_r0032_c0064,0265,train,71,119,32,64,64,64,538,3558,13.1348,kept,True,25,9,3839,0.578921,0.097792,0.563688,0.091131,0.558282,0.087378,0.557123,0.077858,0.273679,0.032319,0.233482,0.027494,0.000353,0.014933,0.003929,0.019126,0.339804,0.093173,4904.352539,65.864807,35.924351,11.377927,216.460312,123.849525
0267_r0000_c0000,0267,train,84,93,0,0,64,64,1494,2602,36.4746,kept,True,12,3,1404,0.358491,0.143038,0.358452,0.133151,0.362849,0.126053,0.386278,0.097784,0.213254,0.048287,0.175574,0.03169,0.046016,0.07127,-0.056761,0.086064,0.21204,0.276966,4789.685547,31.336918,15.468348,7.598686,209.955353,90.228371
0267_r0000_c0032,0267,train,84,93,0,32,64,64,1332,2764,32.5195,kept,True,12,3,1404,0.37955,0.127391,0.376192,0.117015,0.377659,0.110048,0.392258,0.082175,0.195903,0.05331,0.164164,0.036391,0.031647,0.068153,-0.037454,0.08303,0.286273,0.273389,4826.679199,32.007294,17.086662,7.7129,229.133942,99.002144
0267_r0032_c0000,0267,train,84,93,32,0,64,64,1114,2982,27.1973,kept,True,12,3,1404,0.546434,0.107508,0.532197,0.098761,0.524916,0.092157,0.517382,0.081575,0.153901,0.043672,0.139414,0.027982,-0.00525,0.01941,0.010839,0.026627,0.531435,0.1797,4811.382324,58.259315,20.259264,9.694848,251.319962,114.818451
0267_r0032_c0032,0267,train,84,93,32,32,64,64,977,3119,23.8525,kept,True,12,3,1404,0.524815,0.095809,0.506364,0.088942,0.496585,0.0855,0.485985,0.078654,0.138526,0.034128,0.128653,0.024333,-0.009672,0.016437,0.01898,0.023133,0.560791,0.138072,4875.617676,55.190865,24.065071,9.613971,272.621826,109.94352
0269_r0000_c0000,0269,train,104,137,0,0,64,64,1558,2538,38.0371,kept,True,24,23,6232,0.151002,0.04172,0.163399,0.042039,0.175875,0.04105,0.274081,0.032139,0.279047,0.027545,0.228524,0.033829,0.2169,0.1083,-0.251889,0.118345,-0.261815,0.119949,5052.173828,39.159286,12.488877,7.346729,267.570892,122.380653
0269_r0000_c0032,0269,train,104,137,0,32,64,64,2252,1844,54.9805,kept,True,24,23,6232,0.184828,0.059405,0.197006,0.057516,0.208685,0.055173,0.281798,0.037704,0.282121,0.027177,0.240316,0.032627,0.155882,0.107345,-0.185855,0.11797,-0.187702,0.145752,5072.950195,51.82515,16.595581,8.6609,190.954941,155.061737
0269_r0000_c0064,0269,train,104,137,0,64,64,64,1431,2665,34.9365,kept,True,24,23,6232,0.20693,0.064295,0.217728,0.060315,0.228465,0.05633,0.287299,0.038229,0.27013,0.039968,0.227987,0.03574,0.122356,0.09216,-0.148963,0.104662,-0.115053,0.177747,5072.100586,44.09436,14.706532,9.007045,176.710175,145.871826
0269_r0000_c0096,0269,train,104,137,0,96,64,64,399,3697,9.7412,kept,True,24,23,6232,0.216471,0.071609,0.226598,0.065791,0.237317,0.059781,0.287152,0.043144,0.259919,0.047295,0.220412,0.038614,0.104021,0.079491,-0.131326,0.098977,-0.075488,0.203284,5070.447754,23.004156,12.52124,8.554948,226.503082,117.635841
0269_r0032_c0000,0269,train,104,137,32,0,64,64,1807,2289,44.1162,kept,True,24,23,6232,0.172082,0.047863,0.18419,0.046399,0.196611,0.04491,0.275101,0.030206,0.279702,0.026474,0.238144,0.034529,0.170611,0.087996,-0.203536,0.096636,-0.211994,0.120246,5106.306641,48.761951,14.662697,7.466641,280.979309,74.04657
0269_r0032_c0032,0269,train,104,137,32,32,64,64,2497,1599,60.9619,kept,True,24,23,6232,0.194846,0.065764,0.209517,0.060651,0.223229,0.056317,0.27978,0.039646,0.288391,0.027131,0.254541,0.02841,0.121642,0.079724,-0.156795,0.096201,-0.171607,0.155914,5147.760742,48.666237,18.385727,9.017487,202.868317,119.297882
0269_r0032_c0064,0269,train,104,137,32,64,64,64,1806,2290,44.0918,kept,True,24,23,6232,0.215095,0.078163,0.22698,0.071598,0.238467,0.065975,0.287046,0.046294,0.269959,0.041323,0.23451,0.036544,0.103937,0.085598,-0.13343,0.104944,-0.099801,0.203936,5136.46875,50.168465,16.01944,9.692013,135.210648,121.039558
0269_r0032_c0096,0269,train,104,137,32,96,64,64,717,3379,17.5049,kept,True,24,23,6232,0.243294,0.080165,0.251886,0.073645,0.260576,0.068194,0.299336,0.051127,0.255792,0.046829,0.223674,0.040835,0.079145,0.075287,-0.10042,0.094188,-0.017978,0.207517,5113.751953,39.296997,14.828816,9.193208,187.509888,131.587128
0269_r0064_c0000,0269,train,104,137,64,0,64,64,474,3622,11.5723,kept,True,24,23,6232,0.162716,0.046652,0.174811,0.043052,0.188996,0.040065,0.279446,0.022525,0.280914,0.022558,0.228853,0.026476,0.197235,0.077118,-0.236471,0.089643,-0.238263,0.123592,5133.351562,40.019905,13.407616,5.222364,260.55368,44.225773
0269_r0064_c0032,0269,train,104,137,64,32,64,64,491,3605,11.9873,kept,True,24,23,6232,0.155473,0.054369,0.172061,0.0497,0.189427,0.046016,0.275075,0.028049,0.2925,0.022515,0.241775,0.02533,0.192896,0.075815,-0.242374,0.089378,-0.269326,0.136931,5174.72168,21.692139,12.985007,6.837091,208.70813,58.377377
0269_r0064_c0064,0269,train,104,137,64,64,64,64,413,3683,10.083,kept,True,24,23,6232,0.1703,0.076676,0.184732,0.07025,0.200049,0.064956,0.276795,0.039369,0.27784,0.029722,0.229641,0.025742,0.176462,0.094974,-0.221031,0.113988,-0.220321,0.196418,5167.117188,25.226484,12.977194,8.602434,162.470032,80.500847
0269_r0064_c0096,0269,train,104,137,64,96,64,64,318,3778,7.7637,kept,True,24,23,6232,0.205051,0.089732,0.216538,0.082451,0.22885,0.076737,0.286409,0.048237,0.266094,0.029835,0.226553,0.025319,0.130511,0.099554,-0.164548,0.121248,-0.128595,0.217602,5148.319336,18.794905,15.650336,8.646289,183.59523,102.403755
